	keyword	name	page_url	page_fan	page_id			
3146	AMC Asia	AMC Asia	https://www.facebook.com/AMCTVAsia/	326281	3.34596E+14	Media?		design-dautore.com?UNITED STATES
3147	Khmerload 	Khmerload	https://www.facebook.com/khmerload/	4290257	2.87707E+14	Media?		Magazine <B>?SOUTH KOREA
3148	Harper's Bazaar Korea 하퍼스 바자	Harper's Bazaar Korea 하퍼스 바자	https://www.facebook.com/harpersbazaarkr/	29332	1.20979E+15	Media?		Bleacher Report?GLOBAL
3149	여성신문	여성신문	https://www.facebook.com/wnewskr/	22994	3.03552E+14	Media?		AMC Asia?GLOBAL
3150	지디넷코리아 (ZDNet Korea)	지디넷코리아 (ZDNet Korea)	https://www.facebook.com/zdnetkor/	22977	1.8754E+14	Media?		Khmerload?CAMBODIA
3151	Harper's Bazaar	Harper's Bazaar	https://www.facebook.com/HarpersBazaar/	3865922	8327967561	Media?		Harper's Bazaar Korea 하퍼스 바자?SOUTH KOREA
3152	NBA on TNT 	NBA on TNT	https://www.facebook.com/NBAONTNT/	5958746	40266450723	Media?		여성신문?SOUTH KOREA
3153	O tvN(오 티비엔)	O tvN(오 티비엔)	https://www.facebook.com/cjotvn/	29971	1.95851E+14	Media?		지디넷코리아 (ZDNet Korea)?SOUTH KOREA
3154	Sanook News 	Sanook News	https://www.facebook.com/sanooknews/	5808354	1.29541E+14	Media?		Harper's Bazaar?GLOBAL
3155	MRTV	MRTV-4	https://www.facebook.com/MRTV4/	9039933	1.44593E+14	Media?		NBA on TNT?UNITED STATES
3156	머니투데이	머니투데이	https://www.facebook.com/mt.co.kr/	21507	1.19676E+14	Media?		O tvN(오 티비엔)?SOUTH KOREA
3157	좋은생각	좋은생각	https://www.facebook.com/potipeople.page/	21465	1.17326E+14	Media?		Sanook News?THAILAND
3158	Arirang World	Arirang World	https://www.facebook.com/arirangtv/	579867	1.10159E+14	Media?		MRTV?MYANMAR
3159	Radio Kantipur	Radio Kantipur	https://www.facebook.com/kantipurradio/	2445388	1.37152E+14	Media?		머니투데이?SOUTH KOREA
3160	Bloomberg	Bloomberg	https://www.facebook.com/bloombergbusiness/	2649266	2.6679E+11	Media?		좋은생각?SOUTH KOREA
3161	Kinfolk DENMARK	Kinfolk	https://www.facebook.com/kinfolkmag/	354010	2.05564E+14	Media?		Arirang World?PHILIPPINES
3162	GMA Network	GMA Network	https://www.facebook.com/GMANetwork/	15509528	1.82187E+14	Media?		Radio Kantipur?NEPAL
3163	경남도민일보	경남도민일보	https://www.facebook.com/idomin/	20040	1.5244E+14	Media?		Bloomberg?GLOBAL
3164	Town FM 102.25 	Town FM 102.25	https://www.facebook.com/townfm102.25/	2663687	1.28606E+14	Media?		Kinfolk?DENMARK
3165	NagarikNews	NagarikNews	https://www.facebook.com/nagariknews/	2017215	1.22791E+14	Media?		GMA Network?PHILIPPINES
3166	MRTV-4	MRTV-4	https://www.facebook.com/MRTV4/	9039955	1.44593E+14	Media?		경남도민일보?SOUTH KOREA
3167	DVB TV News	DVB TV News	https://www.facebook.com/DVBTVNews/	8426384	1.91575E+14	Media?		Town FM 102.25?CAMBODIA
3168	British Vogue	British Vogue	https://www.facebook.com/BritishVogue/	3598868	1.04958E+14	Media?		NagarikNews?NEPAL
3169	문화생활	문화생활	https://www.facebook.com/mhshlife2014/	18708	1.4163E+15	Media?		MRTV-4?MYANMAR
3170	NYLON  	NYLON	https://www.facebook.com/nylon/	1880616	60772646764	Media?		DVB TV News?MYANMAR
3171	Financial Times	Financial Times	https://www.facebook.com/financialtimes/	3697622	8860325749	Media?		British Vogue?UNITED KINGDOM
3172	카스포인트	카스포인트	https://www.facebook.com/casspoint.kbo/	18732	2.02362E+14	Media?		문화생활?SOUTH KOREA
3173	Leon Korea	Leon Korea	https://www.facebook.com/leonmagazine/	116673	1.49851E+14	Media?		NYLON JAPAN?JAPAN
3174	FEBC TV 극동방송	FEBC TV 극동방송	https://www.facebook.com/febctv/	20361	1.95469E+14	Media?		Financial Times?UNITED KINGDOM
3175	Kamayut Media	Myanmarload.com	https://www.facebook.com/myanmarload/	7856713	7.40801E+14	Media?		카스포인트?SOUTH KOREA
3176	Hiru News	Hiru News	https://www.facebook.com/hirunews/	1777946	1.00488E+14	Media?		Leon Korea?SOUTH KOREA
3177	Maxim	MaximBady	https://www.facebook.com/maximbady/	3558976	3.58781E+14	Media?		FEBC TV 극동방송?SOUTH KOREA
3178	VIVO TV - 비보티비	VIVO TV - 비보티비	https://www.facebook.com/vivolab.tv/	19265	8.22055E+14	Media?		Kamayut Media?MYANMAR
3179	Marie Claire	Marie Claire	https://www.facebook.com/MarieClaire/	3678384	10799255126	Media?		Hiru News?SRI LANKA
3180	??????????	??????????	https://www.facebook.com/ThitHtooLwinOfficialPage/	7851663	5.98533E+14	Media?		Maxim?GLOBAL
3181	MYTV 	MYTV	https://www.facebook.com/mytvcambodia/	1939463	2.73485E+11	Media?		VIVO TV - 비보티비?SOUTH KOREA
3182	News24 Nepal	News24  Nepal	https://www.facebook.com/News24nepal.tv/	2211733	2.10628E+14	Media?		Marie Claire?GLOBAL
3183	HIRU FM	HIRU FM	https://www.facebook.com/HiruFMSriLanka/	1760358	1.32961E+14	Media?		???????????MYANMAR
3184	몽트르 코리아 - Montres	몽트르 코리아 - Montres	https://www.facebook.com/montreskorea/	17858	4.09309E+14	Media?		MYTV?CAMBODIA
3185	The Verge 	The Verge	https://www.facebook.com/verge/	3423062	1.93742E+14	Media?		News24 Nepal?NEPAL
3186	Basketball Forever	Basketball Forever	https://www.facebook.com/basketballforever/	2169840	2.15317E+14	Media?		HIRU FM?SRI LANKA
3187	Mongol TV	Mongol TV	https://www.facebook.com/mongoltv/	479129	1.56916E+14	Media?		몽트르 코리아 - Montres?SOUTH KOREA
3188	"The Economist, Asia"	"The Economist, Asia"	https://www.facebook.com/EconomistAsia/	1161905	2.72703E+14	Media?		The Verge?UNITED STATES
3189	Voice of America - VOA 	Voice of America - VOA	https://www.facebook.com/voiceofamerica/	9865132	36235438073	Media?		Basketball Forever?AUSTRALIA
3190	CCTV 中文	CCTV 中文	https://www.facebook.com/CCTV.CH/	3397392	7.61871E+14	Media?		Mongol TV?MONGOLIA
3191	Yeah1 TV 	Yeah1 TV	https://www.facebook.com/yeah1tv/	5637122	1.21247E+14	Media?		"The Economist, Asia?GLOBAL"
3192	Hang Meas HDTV 	Hang Meas HDTV	https://www.facebook.com/HMHDTV/	1204078	6.0703E+14	Media?		Voice of America - VOA?UNITED STATES
3193	???? one31 	???? one31	https://www.facebook.com/one31Thailand/	5162106	1.20618E+14	Media?		CCTV 中文?CHINA
3194	올리브 매거진 코리아	올리브 매거진 코리아	https://www.facebook.com/OliveMagazineKorea/	16683	3.52934E+14	Media?		Yeah1 TV?VIETNAM
3195	The New Yorker 	The New Yorker	https://www.facebook.com/newyorker/	4056838	9258148868	Media?		Hang Meas HDTV?CAMBODIA
3196	SBS PopAsia	SBS PopAsia	https://www.facebook.com/sbspopasia/	1300858	1.00246E+14	Media?		???? one31?THAILAND
3197	Eleven Broadcasting	Eleven Broadcasting	https://www.facebook.com/elevenbroadcasting/	5276496	1.6278E+15	Media?		올리브 매거진 코리아?SOUTH KOREA
3198	MBC 스포츠플러스 	MBC 스포츠플러스	https://www.facebook.com/mbcsportsplus/	15814	4.36725E+14	Media?		The New Yorker?UNITED STATES
3199	The Irrawaddy - English Edition	The Irrawaddy - English Edition	https://www.facebook.com/theirrawaddy/	5398679	1.12882E+14	Media?		SBS PopAsia?AUSTRALIA
3200	Thai PBS 	Thai PBS	https://www.facebook.com/ThaiPBSFan/	4050292	3.30744E+11	Media?		Eleven Broadcasting?MYANMAR
3201	Taja Khabar	Taja Khabar	https://www.facebook.com/TajaKhabarOfficial/	2973771	1.92431E+14	Media?		MBC 스포츠플러스?JAPAN
3202	Highcut	HighCut	https://www.facebook.com/highcutstudio/	139215	2.68308E+14	Media?		The Irrawaddy - English Edition?GLOBAL
3203	Kenh14.vn 	Kenh14.vn	https://www.facebook.com/K14vn/	3827114	3.90568E+14	Media?		Thai PBS?THAILAND
3204	Tv5monde Asie Pacifique	Tv5monde Asie Pacifique	https://www.facebook.com/tv5mondeasiepacifique/	1666827	1.36428E+14	Media?		Taja Khabar?NEPAL
3205	Edutainment TV	Edutainment TV	https://www.facebook.com/EdutainmentTV/	508588	2.04545E+14	Media?		Highcut?SOUTH KOREA
3206	Radio Free Asia	Radio Free Asia	https://www.facebook.com/RadioFreeAsia.English/	1947836	31744768821	Media?		Kenh14.vn?VIETNAM
3207	CNET Korea	CNET Korea	https://www.facebook.com/CNETKorea/	15142	3.07629E+14	Media?		Tv5monde Asie Pacifique?GLOBAL
3208	CTN TV 	CTN TV	https://www.facebook.com/ctntvcambodia/	1514436	4.48643E+11	Media?		Edutainment TV?MONGOLIA
3209	??????? ? Ujyaalo	??????? ? Ujyaalo	https://www.facebook.com/Ujyaalo/	996612	1.34243E+14	Media?		Radio Free Asia?GLOBAL
3210	New York Magazine 	New York Magazine	https://www.facebook.com/NewYorkMag/	3477254	14516439825	Media?		CNET Korea?SOUTH KOREA
3211	Forbes	Forbes	https://www.facebook.com/forbes/	5154540	30911162508	Media?		CTN TV?CAMBODIA
3212	TV Derana	TV Derana	https://www.facebook.com/tvderanaofficial/	1139216	70222437762	Media?		??????? ? Ujyaalo?NEPAL
3213	Lankadeepa - ???????	Lankadeepa - ???????	https://www.facebook.com/lankadeepa/	1006184	1.8127E+14	Media?		New York Magazine?UNITED STATES
3214	V Magazine 	V Magazine	https://www.facebook.com/VMagazine/	1287102	13397230804	Media?		Forbes?GLOBAL
3215	Eleven Media Group - English Edition	Eleven Media Group - English Edition	https://www.facebook.com/ElevenMediaEnglishEdition/	6469394	4.85797E+14	Media?		TV Derana?SRI LANKA
3216	WIRED 	WIRED	https://www.facebook.com/wired/	2686240	19440638720	Media?		Lankadeepa - ????????SRI LANKA
3217	Business  	Facebook Business	https://www.facebook.com/marketingkorea/	11663717	4.03149E+14	Media?		V Magazine?UNITED STATES
3218	Science	I fucking love science	https://www.facebook.com/IFeakingLoveScience/	25776891	3.67116E+14	Media?		Eleven Media Group - English Edition?MYANMAR
3219	ThairathTV 	ThairathTV	https://www.facebook.com/thairathtv/	3031358	7.09426E+14	Media?		WIRED?UNITED STATES
3220	Kampuchea Thmey Daily 	Kampuchea Thmey Daily	https://www.facebook.com/Kpt.Newspaper/	2513781	2.10983E+14	Media?		Business Cambodia?CAMBODIA
3221	Lwin Pyin	Lwin Pyin	https://www.facebook.com/lwinpyinnews/	3077226	5.88247E+14	Media?		Science?GLOBAL
3222	Popular Magazine 	Popular Magazine	https://www.facebook.com/popular.com.kh/	2291035	8.03643E+14	Media?		ThairathTV?THAILAND
3223	"9tro , INDONESIA"	Warung nasi mie goreng cak tro :9	https://www.facebook.com/pages/Warung-nasi-mie-goreng-cak-tro-9/180591741955148	1	1.80592E+14	Media?		Kampuchea Thmey Daily?CAMBODIA
3224	Dazed and Confused Magazine	Dazed and Confused Magazine	https://www.facebook.com/DazedandConfusedMagazine/	1117643	23596074088	Media?		Lwin Pyin?MYANMAR
3225	Pinoy Rap Radio	Pinoy Rap Radio	https://www.facebook.com/pinoyrapradio/	7289481	4.37019E+14	Media?		Popular Magazine?CAMBODIA
3226	Jrock Radio	Jrock Radio	https://www.facebook.com/Jrockradio/	1696509	1.02199E+14	Media?		"9tro?MALAYSIA, INDONESIA"
3227	BBC One	BBC One	https://www.facebook.com/BBCOne/	2603606	4.70912E+14	Media?		Dazed and Confused Magazine?UNITED KINGDOM
3228	Shaa FM	Shaa FM	https://www.facebook.com/ShaaFMSriLanka/	1191426	4.23433E+14	Media?		Pinoy Rap Radio?PHILIPPINES
3229	BBC Sinhala	BBC Sinhala	https://www.facebook.com/BBCSinhala/	977173	1.03678E+14	Media?		Jrock Radio?GLOBAL
3230	Setopati	Setopati	https://www.facebook.com/setopati/	1215245	4.57161E+14	Media?		BBC One?UNITED KINGDOM
3231	CTS	CTS-Tips	https://www.facebook.com/ctstips/	176997	5.15402E+14	Media?		Shaa FM?SRI LANKA
3232	스포츠구루	스포츠구루	https://www.facebook.com/sportsgurukorea/	12233	1.80273E+15	Media?		BBC Sinhala?SRI LANKA
3233	NPR 	NPR	https://www.facebook.com/NPR/	6231925	10643211755	Media?		Setopati?NEPAL
3234	The Korea Times	The Korea Times	https://www.facebook.com/thekoreatimes/	93170	2.27457E+14	Media?		CTS?SOUTH KOREA
3235	"Nickelodeon, "	Nickelodeon	https://www.facebook.com/nickelodeon/	26709727	1.20551E+11	Media?		스포츠구루?SOUTH KOREA
3236	Tee Radio	Tee Radio	https://www.facebook.com/teeradio/	7160562	1.29273E+14	Media?		NPR?UNITED STATES
3237	Kompas.com	Kompas.com	https://www.facebook.com/KOMPAScom/	11039383	17353926534	Media?		The Korea Times?SOUTH KOREA
3238	GMM25 	GMM25Thailand	https://www.facebook.com/GMM25Thailand/	3634175	1.30844E+14	Media?		"Nickelodeon?INDONESIA, MALAYSIA"
3239	충남도청 방송국	충남도청 방송국	https://www.facebook.com/topcnitv/	12491	3.53051E+14	Media?		Tee Radio?PHILIPPINES
3240	The Korea Herald	The Korea Herald	https://www.facebook.com/thekoreaherald/	117444	1.33598E+11	Media?		Kompas.com?INDONESIA
3241	CNNMoney 	CNNMoney	https://www.facebook.com/cnnmoney/	5576957	6651543066	Media?		GMM25Thailand?THAILAND
3242	Liputan6	Liputan6	https://www.facebook.com/liputan6online/	8193481	36786411434	Media?		충남도청 방송국?SOUTH KOREA
3243	중앙시사매거진	중앙시사매거진	https://www.facebook.com/jmagazine.co.kr/	16990	2.52172E+14	Media?		The Korea Herald?SOUTH KOREA
3244	?????? 	??????	https://www.facebook.com/30daily/	453252	1.71687E+15	Media?		CNNMoney?UNITED STATES
3245	TV5 Mongolia	TV5 Mongolia	https://www.facebook.com/TV5Mongolia/	312313	2.83375E+14	Media?		Liputan6?INDONESIA
3246	ABC  Family 	ABC Cambodia Family	https://www.facebook.com/ABCcambodiafamily/	958340	5.98942E+14	Media?		중앙시사매거진?SOUTH KOREA
3247	MIT Technology Review 	MIT Technology Review	https://www.facebook.com/technologyreview/	1345506	17043549797	Media?		???????CAMBODIA
3248	The Myanmar Times	The Myanmar Times	https://www.facebook.com/themyanmartimes/	4413541	2.69917E+11	Media?		TV5 Mongolia?MONGOLIA
3249	News5	5-Minute Crafts	https://www.facebook.com/5min.crafts/	40736067	6.73283E+14	Media?		ABC Cambodia Family?CAMBODIA
3250	camnews 	camnews	https://www.facebook.com/camnews.org/	953092	2.08929E+11	Media?		MIT Technology Review?UNITED STATES
3251	Classic FM	Classic FM	https://www.facebook.com/ClassicFM/	1370366	6569469259	Media?		The Myanmar Times?MYANMAR
3252	Pnn-Tv  	Pnn-Tv Cambodia	https://www.facebook.com/PNNTVCambodia/	645473	8.33259E+14	Media?		News5?PHILIPPINES
3253	Annapurna Post	Annapurna Post	https://www.facebook.com/AnnapurnaPost/	941606	1.39374E+14	Media?		camnews?CAMBODIA
3254	Yummy PH	Yummy PH	https://www.facebook.com/yummymagazine/	4645420	7292251411	Media?		Classic FM?UNITED KINGDOM
3255	FHM Philippines	FHM Philippines	https://www.facebook.com/FHM.ph/	4121275	3.68188E+11	Media?		Pnn-Tv Cambodia?CAMBODIA
3256	Duwun	Duwun	https://www.facebook.com/duwun/	5161919	4.84994E+14	Media?		Annapurna Post?NEPAL
3257	디자인로그	디자인로그	https://www.facebook.com/designlog/	13781	1.28884E+14	Media?		Yummy PH?PHILIPPINES
3258	Khmer News 	Khmer News	https://www.facebook.com/khmernews.news/	993286	1.88571E+14	Media?		FHM Philippines?PHILIPPINES
3259	VodHotNews.com 	VodHotNews.com	https://www.facebook.com/VODkhmer/	854056	1.66559E+14	Media?		Duwun?MYANMAR
3260	MYX Philippines	MYX Philippines	https://www.facebook.com/MYX.Philippines/	6933317	1.45388E+11	Media?		디자인로그?SOUTH KOREA
3261	OnlineKhabar	OnlineKhabar	https://www.facebook.com/onlinekhabarnews/	987907	1.0835E+14	Media?		Khmer News?CAMBODIA
3262	Kdramabuzz	Kdramabuzz	https://www.facebook.com/Kdramabuzz/	2050417	9.21338E+14	Media?		VodHotNews.com?CAMBODIA
3263	Vocativ 	Vocativ	https://www.facebook.com/Vocativ/	2238331	3.68308E+14	Media?		MYX Philippines?PHILIPPINES
3264	Ch7news 	Ch7news	https://www.facebook.com/ch7news/	1995954	4.07194E+14	Media?		OnlineKhabar?NEPAL
3265	??????????? 	???????????	https://www.facebook.com/Posttoday/	3364055	1.19949E+11	Media?		Kdramabuzz?GLOBAL
3266	Love Radio Manila	Love Radio Manila	https://www.facebook.com/loveradiomanila/	3548214	2.87296E+14	Media?		Vocativ?UNITED STATES
3267	Myanmar Celebrity	Myanmar Cele 7	https://www.facebook.com/myanmarcelebrities/	8268424	2.80412E+14	Media?		Ch7news?THAILAND
3268	SBS Plus	SBS Plus	https://www.facebook.com/sbsplus/	26938	1.77158E+14	Media?		????????????THAILAND
3269	OGN Global	OGN Global	https://www.facebook.com/OGN.Global/	63703	4.05533E+14	Media?		Love Radio Manila?PHILIPPINES
3270	Cosmopolitan Mongolia	Cosmopolitan Mongolia	https://www.facebook.com/cosmopolitan.mn/	288069	1.45959E+14	Media?		Myanmar Celebrity?MYANMAR
3271	Pargolf / パ?ゴルフ 	Pargolf / パ?ゴルフ	https://www.facebook.com/pargolfonline/	3857696	1.33554E+14	Media?		SBS Plus?SOUTH KOREA
3272	Playboy  	Playboy	https://www.facebook.com/playboy/	16242440	6280019085	Media?		OGN Global?GLOBAL
3273	VnExpress.net 	VnExpress.net	https://www.facebook.com/congdongvnexpress/	2790561	2.62701E+14	Media?		Cosmopolitan Mongolia?MONGOLIA
3274	GRAFIK MAGAZINE	GRAFIK MAGAZINE	https://www.facebook.com/grafikmagazine/	549919	72523312822	Media?		Pargolf / パ?ゴルフ?JAPAN
3275	Eleven Sports	Eleven Sports	https://www.facebook.com/elevensportsjournal/	3877613	1.63897E+15	Media?		Playboy Thailand?THAILAND
3276	A Magazine	A Magazine	https://www.facebook.com/amagazinecuratedby/	296080	23509797830	Media?		VnExpress.net?VIETNAM
3277	아시아경제	아시아경제	https://www.facebook.com/asiaeconomy/	10507	1.55419E+14	Media?		GRAFIK MAGAZINE?UNITED KINGDOM
3278	VOA Asia	VOA Asia	https://www.facebook.com/voaasia/	1708783	1.5732E+14	Media?		Eleven Sports?MYANMAR
3279	Vogue Italia	Vogue Italia	https://www.facebook.com/VogueItalia/	2321022	2.94797E+11	Media?		A Magazine?BELGIUM
3280	Esquire 	Esquire	https://www.facebook.com/Esquire/	1203101	84169421673	Media?		아시아경제?SOUTH KOREA
3281	Quartz 	Quartz	https://www.facebook.com/quartznews/	2145049	4.44654E+14	Media?		VOA Asia?GLOBAL
3282	ARCHITECT magazine 	ARCHITECT magazine	https://www.facebook.com/ArchitectMagazine/	1393638	1.44119E+11	Media?		Vogue Italia?ITALY
3283	Marie Claire UK	Marie Claire UK	https://www.facebook.com/MarieClaireUK/	1714246	1.57136E+11	Media?		Esquire?UNITED STATES
3284	VOA Ti?ng Vi?t 	VOA Ti?ng Vi?t	https://www.facebook.com/VOATiengViet/	2385905	1.44239E+11	Media?		Quartz?UNITED STATES
3285	Gossipstar 	Gossipstar	https://www.facebook.com/GossipstarFC/	2667925	2.03199E+14	Media?		ARCHITECT magazine?UNITED STATES
3286	Rato Pati	Rato Pati	https://www.facebook.com/ratopati/	784253	5.55463E+14	Media?		Marie Claire UK?UNITED KINGDOM
3287	Wallpaper* magazine	Wallpaper* magazine	https://www.facebook.com/wallpapermagazine/	899964	40723606252	Media?		VOA Ti?ng Vi?t?VIETNAM
3288	ONE TV  	ONE TV Cambodia	https://www.facebook.com/onetv.cambodia/	1031071	5.20432E+14	Media?		Gossipstar?THAILAND
3289	CNET	CNET	https://www.facebook.com/cnet/	2667568	7155422274	Media?		Rato Pati?NEPAL
3290	Medianp Tv	Medianp Tv	https://www.facebook.com/medianptv/	1708561	1.91823E+14	Media?		Wallpaper* magazine?UNITED KINGDOM
3291	Tribunnews.com	Tribunnews.com	https://www.facebook.com/tribunnews/	8491727	3.57596E+11	Media?		ONE TV Cambodia?CAMBODIA
3292	OGN PLUS	OGN PLUS	https://www.facebook.com/theognplus/	10143	7.7541E+14	Media?		CNET?GLOBAL
3293	Tu?i Tr? 	Tu?i Tr?	https://www.facebook.com/baotuoitre/	2123854	1.3154E+11	Media?		Medianp Tv?NEPAL
3294	Loy9 	Loy9	https://www.facebook.com/loy9kh/	1113531	2.81354E+14	Media?		Tribunnews.com?INDONESIA
3295	BBC ese 	NA	NA	NA	NA	Media?		OGN PLUS?SOUTH KOREA
3296	Business Insider UK	Business Insider UK	https://www.facebook.com/BusinessInsiderUK/	2250641	1.6495E+15	Media?		Tu?i Tr??VIETNAM
3297	Domus	Domus	https://www.facebook.com/Domus/	681994	3.77437E+11	Media?		Loy9?CAMBODIA
3298	채널A	채널 좀비왕	https://www.facebook.com/fmczbk/	113774	1.44074E+15	Media?		BBC Vietnamese?VIETNAM
3299	Newsfirst.lk	Newsfirst.lk	https://www.facebook.com/NewsfirstSL/	930682	1.19154E+14	Media?		Business Insider UK?UNITED KINGDOM
3300	Saptahik	Saptahik	https://www.facebook.com/kantipursaptahik/	637604	50674104432	Media?		Domus?ITALY
3301	Global Times	Global Times	https://www.facebook.com/globaltimesnews/	16583879	1.15591E+14	Media?		채널A?SOUTH KOREA
3302	gogo.mn	gogo.mn	https://www.facebook.com/gogo.mn/	282489	5.50483E+14	Media?		Newsfirst.lk?SRI LANKA
3303	전남일보	전남일보	https://www.facebook.com/jeonnamilbo/	11564	6.10329E+14	Media?		Saptahik?NEPAL
3304	FM Derana	FM Derana	https://www.facebook.com/fmderana/	1013874	1.09006E+14	Media?		Global Times?CHINA
3305	TV5	TV5	https://www.facebook.com/TV5manila/	4692834	38395351800	Media?		gogo.mn?MONGOLIA
3306	CNN Philippines	CNN Philippines	https://www.facebook.com/CNNPhilippines/	2184163	1.51576E+15	Media?		전남일보?SOUTH KOREA
3307	Trucco & Bellezza	Trucco & Bellezza	https://www.facebook.com/TruccoeBellezza/	269257	1.34978E+11	Media?		FM Derana?SRI LANKA
